id,name,customer_id,email,currency,taxes_included,total_price,subtotal_price,total_discounts,total_line_items_price,total_tax,total_shipping_price_set_shop_money_amount,total_weight,financial_status,fulfillment_status,created_at,processed_at,updated_at,cancelled_at,cancel_reason,confirmed,test,buyer_accepts_marketing,source_name,referring_site,landing_site,shipping_address_country,shipping_address_country_code,shipping_address_city,customer_locale,presentment_currency,order_number,_weld_synced
522828,#VIT22828,118003,customer_cc74a65f2b@hotmail.com,GBP,True,16.99,16.99,0.0,16.99,2.83,0,60,paid,fulfilled,2025-05-06T17:16:37,2025-05-06T17:16:37,2025-05-06T17:44:37,,,True,False,True,web,https://www.facebook.com/,/products/cbd-oil-10,United Kingdom,GB,Glasgow,en,GBP,23828,2025-05-06T17:16:37
522829,#VIT22829,118004,customer_78274c6aeb@mail.com,GBP,True,74.98,69.99,0.0,69.99,11.66,4.99,120,paid,fulfilled,2025-05-06T20:00:30,2025-05-06T20:00:30,2025-05-06T20:25:30,,,True,False,True,web,direct,/products/cbd-oil-20,United Kingdom,GB,Sheffield,en,GBP,23829,2025-05-06T20:00:30
522830,#VIT22830,118005,customer_3ebf8cd33a@hotmail.com,GBP,True,27.98,27.98,0.0,27.98,4.66,0,140,paid,fulfilled,2025-05-06T19:03:20,2025-05-06T19:03:20,2025-05-06T19:04:20,,,True,False,False,web,https://www.instagram.com/,/products/sleep-support,United Kingdom,GB,Liverpool,en,GBP,23830,2025-05-06T19:03:20
522831,#VIT22831,118006,customer_573d54fd56@outlook.com,GBP,True,54.98,49.99,0.0,49.99,8.33,4.99,50,paid,fulfilled,2025-05-06T10:39:07,2025-05-06T10:39:07,2025-05-06T10:55:07,,,True,False,True,web,https://www.facebook.com/,/products/collagen,United Kingdom,GB,Cardiff,en,GBP,23831,2025-05-06T10:39:07
522832,#VIT22832,118007,customer_0399b855bc@protonmail.com,GBP,True,24.99,24.99,0.0,24.99,4.16,0,150,paid,fulfilled,2025-05-06T15:29:34,2025-05-06T15:29:34,2025-05-06T15:42:34,,,True,False,False,web,https://www.facebook.com/,/products/ashwagandha,United Kingdom,GB,Bristol,en,GBP,23832,2025-05-06T15:29:34
522833,#VIT22833,118008,customer_d23671163a@outlook.com,GBP,True,49.99,49.99,0.0,49.99,8.33,0,50,paid,fulfilled,2025-05-06T11:22:14,2025-05-06T11:22:14,2025-05-06T11:27:14,,,True,False,False,web,direct,/products/ashwagandha,United Kingdom,GB,Cambridge,en,GBP,23833,2025-05-06T11:22:14
522834,#VIT22834,118009,customer_dbe51b4977@yahoo.co.uk,GBP,True,26.98,22.99,0.0,22.99,3.83,3.99,60,paid,fulfilled,2025-05-06T16:24:35,2025-05-06T16:24:35,2025-05-06T16:38:35,,,True,False,False,web,direct,/products/vitamin-d3,United Kingdom,GB,Manchester,en,GBP,23834,2025-05-06T16:24:35
522835,#VIT22835,118010,customer_c9805ae756@hotmail.com,GBP,True,109.99,109.99,0.0,109.99,18.33,0,120,paid,fulfilled,2025-05-06T06:20:01,2025-05-06T06:20:01,2025-05-06T06:24:01,,,True,False,False,web,,/products/ashwagandha,United Kingdom,GB,Edinburgh,en,GBP,23835,2025-05-06T06:20:01
522836,#VIT22836,118011,customer_6636876050@mail.com,GBP,True,24.99,24.99,0.0,24.99,4.16,0,280,paid,fulfilled,2025-05-06T16:09:35,2025-05-06T16:09:35,2025-05-06T16:38:35,,,True,False,True,web,https://www.google.com/,/products/collagen,United Kingdom,GB,Leeds,en,GBP,23836,2025-05-06T16:09:35
522837,#VIT22837,118012,customer_341e836c61@protonmail.com,GBP,True,39.98,39.98,0.0,39.98,6.66,0,120,paid,fulfilled,2025-05-06T15:53:53,2025-05-06T15:53:53,2025-05-06T16:12:53,,,True,False,False,web,https://www.youtube.com/,/products/cbd-oil-10,United Kingdom,GB,Cambridge,en,GBP,23837,2025-05-06T15:53:53
522838,#VIT22838,118013,customer_470b526160@mail.com,GBP,True,9.74,9.74,3.25,12.99,1.62,0,60,paid,fulfilled,2025-05-06T14:55:29,2025-05-06T14:55:29,2025-05-06T15:05:29,,,True,False,False,web,,/products/cbd-gummies,United Kingdom,GB,Manchester,en,GBP,23838,2025-05-06T14:55:29
522839,#VIT22839,118014,customer_f65c1c3608@yahoo.co.uk,GBP,True,129.98,129.98,0.0,129.98,21.66,0,200,paid,fulfilled,2025-05-06T12:35:16,2025-05-06T12:35:16,2025-05-06T13:02:16,,,True,False,False,web,https://www.instagram.com/,/products/cbd-gummies,United Kingdom,GB,Leeds,en,GBP,23839,2025-05-06T12:35:16
522840,#VIT22840,118015,customer_5c7e145b0f@hotmail.com,GBP,True,34.38,34.38,8.6,42.98,5.73,0,110,paid,fulfilled,2025-05-06T23:39:18,2025-05-06T23:39:18,2025-05-07T00:02:18,,,True,False,False,web,https://www.instagram.com/,/products/cbd-oil-20,United Kingdom,GB,Cambridge,en,GBP,23840,2025-05-06T23:39:18
522841,#VIT22841,118016,customer_52f2bc00ab@protonmail.com,GBP,True,9.99,9.99,0.0,9.99,1.67,0,60,paid,fulfilled,2025-05-06T06:44:19,2025-05-06T06:44:19,2025-05-06T06:51:19,,,True,False,True,web,https://www.facebook.com/,/products/cbd-oil-20,United Kingdom,GB,Manchester,en,GBP,23841,2025-05-06T06:44:19
522842,#VIT22842,118017,customer_fd7b38f7ad@protonmail.com,GBP,True,42.98,37.99,0.0,37.99,6.33,4.99,110,paid,fulfilled,2025-05-06T15:02:29,2025-05-06T15:02:29,2025-05-06T15:17:29,,,True,False,False,web,https://www.instagram.com/,/products/vitamin-d3,United Kingdom,GB,Brighton,en,GBP,23842,2025-05-06T15:02:29
522843,#VIT22843,118018,customer_492dc21d92@yahoo.co.uk,GBP,True,45.97,41.98,0.0,41.98,7.0,3.99,380,paid,fulfilled,2025-05-06T14:14:31,2025-05-06T14:14:31,2025-05-06T14:44:31,,,True,False,False,web,https://www.google.com/,/products/cbd-gummies,United Kingdom,GB,Manchester,en,GBP,23843,2025-05-06T14:14:31
522844,#VIT22844,118019,customer_c32cbe2acc@outlook.com,GBP,True,18.74,18.74,6.25,24.99,3.12,0,150,paid,fulfilled,2025-05-06T08:34:06,2025-05-06T08:34:06,2025-05-06T09:01:06,,,True,False,True,web,https://www.google.com/,/products/cbd-oil-10,United Kingdom,GB,Liverpool,en,GBP,23844,2025-05-06T08:34:06
522845,#VIT22845,118020,customer_9fa36dbebf@yahoo.co.uk,GBP,True,47.68,47.68,5.3,52.98,7.95,0,110,paid,fulfilled,2025-05-06T17:20:10,2025-05-06T17:20:10,2025-05-06T17:37:10,,,True,False,False,web,https://www.google.com/,/products/cbd-oil-20,United Kingdom,GB,London,en,GBP,23845,2025-05-06T17:20:10
522846,#VIT22846,118021,customer_d037b7e285@yahoo.co.uk,GBP,True,39.99,39.99,0.0,39.99,6.67,0,280,paid,fulfilled,2025-05-06T08:19:09,2025-05-06T08:19:09,2025-05-06T08:49:09,,,True,False,False,web,https://www.instagram.com/,/products/collagen,United Kingdom,GB,Glasgow,en,GBP,23846,2025-05-06T08:19:09
522847,#VIT22847,118022,customer_c9540ae0e8@yahoo.co.uk,GBP,True,41.98,37.99,0.0,37.99,6.33,3.99,110,paid,fulfilled,2025-05-06T10:51:17,2025-05-06T10:51:17,2025-05-06T11:17:17,,,True,False,False,web,https://www.google.com/,/products/collagen,United Kingdom,GB,Sheffield,en,GBP,23847,2025-05-06T10:51:17
522848,#VIT22848,118023,customer_165fcc104a@outlook.com,GBP,True,12.99,12.99,0.0,12.99,2.17,0,60,paid,fulfilled,2025-05-06T14:00:50,2025-05-06T14:00:50,2025-05-06T14:22:50,,,True,False,True,web,https://www.google.com/,/products/collagen,United Kingdom,GB,Newcastle,en,GBP,23848,2025-05-06T14:00:50
522849,#VIT22849,118024,customer_a482ce0bf7@protonmail.com,GBP,True,64.97,64.97,0.0,64.97,10.83,0,390,paid,fulfilled,2025-05-06T09:41:52,2025-05-06T09:41:52,2025-05-06T10:01:52,,,True,False,True,web,,/products/vitamin-d3,United Kingdom,GB,Oxford,en,GBP,23849,2025-05-06T09:41:52
522850,#VIT22850,118025,customer_c3e48269d2@protonmail.com,GBP,True,30.58,30.58,3.4,33.98,5.1,0,120,paid,fulfilled,2025-05-06T07:14:21,2025-05-06T07:14:21,2025-05-06T07:30:21,,,True,False,False,web,https://www.youtube.com/,/products/cbd-oil-20,United Kingdom,GB,London,en,GBP,23850,2025-05-06T07:14:21
522851,#VIT22851,118026,customer_e374c1d3ee@outlook.com,GBP,True,44.97,39.98,0.0,39.98,6.66,4.99,340,paid,fulfilled,2025-05-06T19:10:14,2025-05-06T19:10:14,2025-05-06T19:14:14,,,True,False,False,web,https://www.google.com/,/products/collagen,United Kingdom,GB,Oxford,en,GBP,23851,2025-05-06T19:10:14
522852,#VIT22852,118027,customer_e82daedda3@protonmail.com,GBP,True,30.98,26.99,0.0,26.99,4.5,3.99,280,paid,fulfilled,2025-05-06T17:39:02,2025-05-06T17:39:02,2025-05-06T18:04:02,,,True,False,True,web,https://www.google.com/,/products/sleep-support,United Kingdom,GB,Liverpool,en,GBP,23852,2025-05-06T17:39:02
522853,#VIT22853,118028,customer_19d7bb12e9@mail.com,GBP,True,114.47,110.48,19.5,129.98,18.41,3.99,200,paid,fulfilled,2025-05-06T18:22:11,2025-05-06T18:22:11,2025-05-06T18:49:11,,,True,False,False,web,https://www.facebook.com/,/products/sleep-support,United Kingdom,GB,Brighton,en,GBP,23853,2025-05-06T18:22:11
522854,#VIT22854,118029,customer_fcf681c1a2@outlook.com,GBP,True,16.98,12.99,0.0,12.99,2.17,3.99,60,paid,fulfilled,2025-05-06T08:40:34,2025-05-06T08:40:34,2025-05-06T08:50:34,,,True,False,False,web,https://www.google.com/,/products/cbd-oil-20,United Kingdom,GB,Edinburgh,en,GBP,23854,2025-05-06T08:40:34
522855,#VIT22855,118030,customer_4a4b7902f9@protonmail.com,GBP,True,14.98,9.99,0.0,9.99,1.67,4.99,60,refunded,,2025-05-06T22:34:15,2025-05-06T22:34:15,2025-05-06T22:44:15,2025-05-08T21:34:15,fraud,True,False,False,web,,/products/cbd-oil-20,United Kingdom,GB,Brighton,en,GBP,23855,2025-05-06T22:34:15
522856,#VIT22856,118031,customer_64653cc2ec@mail.com,GBP,True,49.98,49.98,0.0,49.98,8.33,0,560,paid,fulfilled,2025-05-06T17:02:44,2025-05-06T17:02:44,2025-05-06T17:13:44,,,True,False,False,web,https://www.facebook.com/,/products/collagen,United Kingdom,GB,Cambridge,en,GBP,23856,2025-05-06T17:02:44
522857,#VIT22857,118032,customer_43708b0e57@protonmail.com,GBP,True,16.98,12.99,0.0,12.99,2.17,3.99,60,paid,fulfilled,2025-05-06T12:41:31,2025-05-06T12:41:31,2025-05-06T13:01:31,,,True,False,False,web,https://www.google.com/,/products/cbd-oil-10,United Kingdom,GB,Cardiff,en,GBP,23857,2025-05-06T12:41:31
522858,#VIT22858,118033,customer_ed548e4de8@hotmail.com,GBP,True,21.98,16.99,0.0,16.99,2.83,4.99,100,paid,fulfilled,2025-05-06T10:25:10,2025-05-06T10:25:10,2025-05-06T10:54:10,,,True,False,True,web,https://www.facebook.com/,/products/cbd-oil-20,United Kingdom,GB,Edinburgh,en,GBP,23858,2025-05-06T10:25:10
522859,#VIT22859,118034,customer_d688325758@yahoo.co.uk,GBP,True,46.97,41.98,0.0,41.98,7.0,4.99,200,paid,fulfilled,2025-05-06T21:08:54,2025-05-06T21:08:54,2025-05-06T21:20:54,,,True,False,True,web,,/products/cbd-oil-10,United Kingdom,GB,Cardiff,en,GBP,23859,2025-05-06T21:08:54
522860,#VIT22860,118035,customer_a7efee65c6@hotmail.com,GBP,True,58.97,54.98,0.0,54.98,9.16,3.99,360,paid,fulfilled,2025-05-06T13:28:29,2025-05-06T13:28:29,2025-05-06T13:55:29,,,True,False,True,web,direct,/products/ashwagandha,United Kingdom,GB,Cambridge,en,GBP,23860,2025-05-06T13:28:29
522861,#VIT22861,118036,customer_95bd44ba27@icloud.com,GBP,True,44.98,39.99,0.0,39.99,6.67,4.99,280,paid,fulfilled,2025-05-06T18:29:26,2025-05-06T18:29:26,2025-05-06T18:49:26,,,True,False,False,web,https://www.facebook.com/,/products/sleep-support,United Kingdom,GB,Nottingham,en,GBP,23861,2025-05-06T18:29:26
522862,#VIT22862,118037,customer_8c4ea07ab6@outlook.com,GBP,True,29.98,24.99,0.0,24.99,4.16,4.99,280,paid,fulfilled,2025-05-06T15:56:44,2025-05-06T15:56:44,2025-05-06T16:04:44,,,True,False,False,web,https://www.facebook.com/,/products/collagen,United Kingdom,GB,Birmingham,en,GBP,23862,2025-05-06T15:56:44
522863,#VIT22863,118038,customer_a43211144d@yahoo.co.uk,GBP,True,16.99,16.99,0.0,16.99,2.83,0,110,paid,fulfilled,2025-05-06T11:02:31,2025-05-06T11:02:31,2025-05-06T11:19:31,,,True,False,True,web,https://www.google.com/,/products/sleep-support,United Kingdom,GB,Bristol,en,GBP,23863,2025-05-06T11:02:31
522864,#VIT22864,118039,customer_a38a1f8e11@hotmail.com,GBP,True,16.99,16.99,0.0,16.99,2.83,0,110,paid,fulfilled,2025-05-06T08:59:55,2025-05-06T08:59:55,2025-05-06T09:17:55,,,True,False,False,web,https://www.youtube.com/,/products/vitamin-d3,United Kingdom,GB,Sheffield,en,GBP,23864,2025-05-06T08:59:55
522865,#VIT22865,118040,customer_4d2b9f8267@outlook.com,GBP,True,109.99,109.99,0.0,109.99,18.33,0,120,paid,fulfilled,2025-05-06T07:14:50,2025-05-06T07:14:50,2025-05-06T07:41:50,,,True,False,True,web,,/products/cbd-gummies,United Kingdom,GB,Birmingham,en,GBP,23865,2025-05-06T07:14:50
522866,#VIT22866,118041,customer_2004dae949@protonmail.com,GBP,True,74.98,74.98,0.0,74.98,12.5,0,200,paid,fulfilled,2025-05-06T17:57:52,2025-05-06T17:57:52,2025-05-06T18:25:52,,,True,False,True,web,https://www.facebook.com/,/products/sleep-support,United Kingdom,GB,Cambridge,en,GBP,23866,2025-05-06T17:57:52
522867,#VIT22867,118042,customer_b114089395@gmail.com,GBP,True,39.99,39.99,0.0,39.99,6.67,0,280,paid,fulfilled,2025-05-06T12:15:15,2025-05-06T12:15:15,2025-05-06T12:27:15,,,True,False,True,web,https://www.youtube.com/,/products/sleep-support,United Kingdom,GB,Liverpool,en,GBP,23867,2025-05-06T12:15:15
522868,#VIT22868,118043,customer_3956ce6ad1@icloud.com,GBP,True,27.18,27.18,6.8,33.98,4.53,0,120,paid,fulfilled,2025-05-06T12:18:09,2025-05-06T12:18:09,2025-05-06T12:29:09,,,True,False,False,web,https://www.youtube.com/,/products/cbd-oil-20,United Kingdom,GB,Cardiff,en,GBP,23868,2025-05-06T12:18:09
522869,#VIT22869,118044,customer_991412d4fd@icloud.com,GBP,True,69.99,69.99,0.0,69.99,11.66,0,120,paid,fulfilled,2025-05-06T21:20:39,2025-05-06T21:20:39,2025-05-06T21:25:39,,,True,False,False,web,,/products/ashwagandha,United Kingdom,GB,Birmingham,en,GBP,23869,2025-05-06T21:20:39
522870,#VIT22870,118045,customer_d5b2c591a0@outlook.com,GBP,True,69.99,69.99,0.0,69.99,11.66,0,120,paid,fulfilled,2025-05-06T16:20:59,2025-05-06T16:20:59,2025-05-06T16:29:59,,,True,False,False,web,direct,/products/cbd-oil-20,United Kingdom,GB,Manchester,en,GBP,23870,2025-05-06T16:20:59
522871,#VIT22871,118046,customer_1c8fadadca@hotmail.com,GBP,True,17.98,13.99,0.0,13.99,2.33,3.99,70,refunded,,2025-05-06T18:47:36,2025-05-06T18:47:36,2025-05-06T19:01:36,2025-05-07T01:47:36,other,True,False,False,web,https://www.google.com/,/products/vitamin-d3,United Kingdom,GB,Cardiff,en,GBP,23871,2025-05-06T18:47:36
522872,#VIT22872,118047,customer_b393f15ead@icloud.com,GBP,True,18.99,18.99,0.0,18.99,3.16,0,80,refunded,,2025-05-06T18:21:38,2025-05-06T18:21:38,2025-05-06T18:41:38,2025-05-07T04:21:38,other,True,False,False,web,https://www.google.com/,/products/sleep-support,United Kingdom,GB,Oxford,en,GBP,23872,2025-05-06T18:21:38
522873,#VIT22873,118048,customer_0b920e6834@mail.com,GBP,True,27.99,27.99,0.0,27.99,4.66,0,180,paid,fulfilled,2025-05-06T18:01:46,2025-05-06T18:01:46,2025-05-06T18:17:46,,,True,False,True,web,https://www.facebook.com/,/products/cbd-gummies,United Kingdom,GB,Glasgow,en,GBP,23873,2025-05-06T18:01:46
522874,#VIT22874,118049,customer_75fbf002ed@protonmail.com,GBP,True,54.98,54.98,0.0,54.98,9.16,0,190,paid,fulfilled,2025-05-06T13:48:21,2025-05-06T13:48:21,2025-05-06T13:54:21,,,True,False,True,web,https://www.youtube.com/,/products/ashwagandha,United Kingdom,GB,Cardiff,en,GBP,23874,2025-05-06T13:48:21
522875,#VIT22875,118050,customer_a5db951116@icloud.com,GBP,True,90.97,86.98,0.0,86.98,14.5,3.99,180,paid,fulfilled,2025-05-06T16:37:51,2025-05-06T16:37:51,2025-05-06T16:38:51,,,True,False,True,web,,/products/vitamin-d3,United Kingdom,GB,Liverpool,en,GBP,23875,2025-05-06T16:37:51
522876,#VIT22876,118051,customer_7e4d5db053@gmail.com,GBP,True,41.98,41.98,0.0,41.98,7.0,0,380,paid,fulfilled,2025-05-06T22:22:18,2025-05-06T22:22:18,2025-05-06T22:42:18,,,True,False,True,web,https://www.google.com/,/products/cbd-gummies,United Kingdom,GB,Cambridge,en,GBP,23876,2025-05-06T22:22:18
522877,#VIT22877,118052,customer_f948a0d891@yahoo.co.uk,GBP,True,29.98,24.99,0.0,24.99,4.16,4.99,140,paid,fulfilled,2025-05-06T13:31:45,2025-05-06T13:31:45,2025-05-06T13:47:45,,,True,False,True,web,https://www.facebook.com/,/products/cbd-gummies,United Kingdom,GB,Brighton,en,GBP,23877,2025-05-06T13:31:45
522878,#VIT22878,118053,customer_1b4c1afae2@hotmail.com,GBP,True,66.98,66.98,0.0,66.98,11.16,0,150,paid,fulfilled,2025-05-06T10:22:26,2025-05-06T10:22:26,2025-05-06T10:52:26,,,True,False,True,web,https://www.google.com/,/products/collagen,United Kingdom,GB,Brighton,en,GBP,23878,2025-05-06T10:22:26
522879,#VIT22879,118054,customer_2549a06a9e@gmail.com,GBP,True,127.97,122.98,0.0,122.98,20.5,4.99,180,paid,fulfilled,2025-05-06T20:32:55,2025-05-06T20:32:55,2025-05-06T20:36:55,,,True,False,True,web,https://www.facebook.com/,/products/sleep-support,United Kingdom,GB,Cambridge,en,GBP,23879,2025-05-06T20:32:55
522880,#VIT22880,118055,customer_299ac4e017@yahoo.co.uk,GBP,True,39.99,39.99,0.0,39.99,6.67,0,280,paid,fulfilled,2025-05-06T21:19:31,2025-05-06T21:19:31,2025-05-06T21:28:31,,,True,False,False,web,direct,/products/cbd-gummies,United Kingdom,GB,Cardiff,en,GBP,23880,2025-05-06T21:19:31
522881,#VIT22881,100337,customer_5abd423b24@yahoo.co.uk,GBP,True,22.99,22.99,0.0,22.99,3.83,0,130,paid,fulfilled,2025-05-06T12:08:03,2025-05-06T12:08:03,2025-05-06T12:38:03,,,True,False,True,web,,/products/vitamin-d3,United Kingdom,GB,Cardiff,en,GBP,23881,2025-05-06T12:08:03
522882,#VIT22882,100690,customer_4944608cd3@mail.com,GBP,True,186.96,182.97,0.0,182.97,30.49,3.99,230,paid,fulfilled,2025-05-06T22:46:18,2025-05-06T22:46:18,2025-05-06T22:55:18,,,True,False,False,web,direct,/products/cbd-oil-10,United Kingdom,GB,Sheffield,en,GBP,23882,2025-05-06T22:46:18
522883,#VIT22883,100881,customer_6d01e10d13@protonmail.com,GBP,True,28.98,24.99,0.0,24.99,4.16,3.99,280,paid,fulfilled,2025-05-06T19:05:49,2025-05-06T19:05:49,2025-05-06T19:14:49,,,True,False,False,web,https://www.facebook.com/,/products/cbd-gummies,United Kingdom,GB,Cambridge,en,GBP,23883,2025-05-06T19:05:49
522884,#VIT22884,101345,customer_36e2dc477a@mail.com,GBP,True,108.97,104.98,0.0,104.98,17.5,3.99,270,paid,fulfilled,2025-05-06T21:41:35,2025-05-06T21:41:35,2025-05-06T21:45:35,,,True,False,False,web,https://www.tiktok.com/,/products/cbd-oil-10,United Kingdom,GB,Oxford,en,GBP,23884,2025-05-06T21:41:35
522885,#VIT22885,101376,customer_742c404f2e@yahoo.co.uk,GBP,True,26.48,22.49,2.5,24.99,3.75,3.99,150,paid,fulfilled,2025-05-06T23:53:26,2025-05-06T23:53:26,2025-05-07T00:15:26,,,True,False,False,web,https://www.google.com/,/products/cbd-oil-20,United Kingdom,GB,Bristol,en,GBP,23885,2025-05-06T23:53:26
522886,#VIT22886,101437,customer_e0c6d20570@yahoo.co.uk,GBP,True,19.99,19.99,0.0,19.99,3.33,0,80,paid,fulfilled,2025-05-06T10:36:43,2025-05-06T10:36:43,2025-05-06T10:58:43,,,True,False,False,web,https://www.tiktok.com/,/products/collagen,United Kingdom,GB,Leeds,en,GBP,23886,2025-05-06T10:36:43
522887,#VIT22887,101817,customer_55506501e2@yahoo.co.uk,GBP,True,9.99,9.99,0.0,9.99,1.67,0,60,paid,fulfilled,2025-05-06T08:11:41,2025-05-06T08:11:41,2025-05-06T08:26:41,,,True,False,False,web,https://www.facebook.com/,/products/sleep-support,United Kingdom,GB,Glasgow,en,GBP,23887,2025-05-06T08:11:41
522888,#VIT22888,101973,customer_afb1617e7d@protonmail.com,GBP,True,16.98,12.99,0.0,12.99,2.17,3.99,60,paid,fulfilled,2025-05-06T21:38:51,2025-05-06T21:38:51,2025-05-06T22:01:51,,,True,False,False,web,https://www.tiktok.com/,/products/cbd-oil-10,United Kingdom,GB,Bristol,en,GBP,23888,2025-05-06T21:38:51
522889,#VIT22889,102352,customer_89d9a99cf9@hotmail.com,GBP,True,24.98,19.99,0.0,19.99,3.33,4.99,80,paid,fulfilled,2025-05-06T20:48:15,2025-05-06T20:48:15,2025-05-06T21:13:15,,,True,False,False,web,,/products/collagen,United Kingdom,GB,Birmingham,en,GBP,23889,2025-05-06T20:48:15
522890,#VIT22890,102376,customer_c3d8123449@icloud.com,GBP,True,29.99,29.99,0.0,29.99,5.0,0,140,paid,fulfilled,2025-05-06T17:00:36,2025-05-06T17:00:36,2025-05-06T17:09:36,,,True,False,True,web,https://www.google.com/,/products/sleep-support,United Kingdom,GB,Cardiff,en,GBP,23890,2025-05-06T17:00:36
522891,#VIT22891,102481,customer_dda146db4c@icloud.com,GBP,True,79.98,79.98,0.0,79.98,13.33,0,100,paid,fulfilled,2025-05-06T14:13:10,2025-05-06T14:13:10,2025-05-06T14:26:10,,,True,False,False,web,,/products/collagen,United Kingdom,GB,Liverpool,en,GBP,23891,2025-05-06T14:13:10
522892,#VIT22892,102611,customer_7199a3e33d@gmail.com,GBP,True,18.99,18.99,0.0,18.99,3.16,0,80,refunded,,2025-05-06T15:40:39,2025-05-06T15:40:39,2025-05-06T15:46:39,2025-05-06T19:40:39,customer,True,False,False,web,,/products/vitamin-d3,United Kingdom,GB,Birmingham,en,GBP,23892,2025-05-06T15:40:39
522893,#VIT22893,102785,customer_f9176ff229@icloud.com,GBP,True,14.99,14.99,0.0,14.99,2.5,0,80,paid,fulfilled,2025-05-06T13:52:39,2025-05-06T13:52:39,2025-05-06T14:01:39,,,True,False,False,web,https://www.tiktok.com/,/products/cbd-gummies,United Kingdom,GB,Nottingham,en,GBP,23893,2025-05-06T13:52:39
522894,#VIT22894,103245,customer_9550df0844@mail.com,GBP,True,88.98,88.98,0.0,88.98,14.83,0,200,refunded,,2025-05-06T14:37:12,2025-05-06T14:37:12,2025-05-06T14:42:12,2025-05-08T01:37:12,customer,True,False,False,web,https://www.google.com/,/products/cbd-oil-20,United Kingdom,GB,Leeds,en,GBP,23894,2025-05-06T14:37:12
522895,#VIT22895,103255,customer_d9d28ad74c@protonmail.com,GBP,True,54.98,49.99,0.0,49.99,8.33,4.99,50,paid,fulfilled,2025-05-06T16:39:05,2025-05-06T16:39:05,2025-05-06T16:44:05,,,True,False,True,web,https://www.facebook.com/,/products/vitamin-d3,United Kingdom,GB,Newcastle,en,GBP,23895,2025-05-06T16:39:05
522896,#VIT22896,103330,customer_7480bd0c4a@yahoo.co.uk,GBP,True,27.98,22.99,0.0,22.99,3.83,4.99,130,paid,fulfilled,2025-05-06T12:11:24,2025-05-06T12:11:24,2025-05-06T12:32:24,,,True,False,False,web,direct,/products/cbd-oil-20,United Kingdom,GB,Nottingham,en,GBP,23896,2025-05-06T12:11:24
522897,#VIT22897,103413,customer_1a50fb75fc@yahoo.co.uk,GBP,True,16.99,16.99,0.0,16.99,2.83,0,60,paid,fulfilled,2025-05-06T17:05:47,2025-05-06T17:05:47,2025-05-06T17:13:47,,,True,False,False,web,https://www.instagram.com/,/products/vitamin-d3,United Kingdom,GB,London,en,GBP,23897,2025-05-06T17:05:47
522898,#VIT22898,103625,customer_d4eb5c788e@outlook.com,GBP,True,59.98,59.98,0.0,59.98,10.0,0,190,paid,fulfilled,2025-05-06T14:55:53,2025-05-06T14:55:53,2025-05-06T15:21:53,,,True,False,True,web,https://www.youtube.com/,/products/cbd-oil-20,United Kingdom,GB,Glasgow,en,GBP,23898,2025-05-06T14:55:53
522899,#VIT22899,103754,customer_d3e45357bc@mail.com,GBP,True,113.98,109.99,0.0,109.99,18.33,3.99,120,paid,fulfilled,2025-05-06T15:49:19,2025-05-06T15:49:19,2025-05-06T16:14:19,,,True,False,True,web,,/products/ashwagandha,United Kingdom,GB,Cardiff,en,GBP,23899,2025-05-06T15:49:19
522900,#VIT22900,103853,customer_1edbcb9023@gmail.com,GBP,True,69.99,69.99,0.0,69.99,11.66,0,120,paid,fulfilled,2025-05-06T21:23:31,2025-05-06T21:23:31,2025-05-06T21:39:31,,,True,False,False,web,https://www.google.com/,/products/collagen,United Kingdom,GB,Oxford,en,GBP,23900,2025-05-06T21:23:31
522901,#VIT22901,118056,customer_f1053f8ddf@hotmail.com,GBP,True,22.99,22.99,0.0,22.99,3.83,0,60,paid,fulfilled,2025-05-07T16:25:21,2025-05-07T16:25:21,2025-05-07T16:47:21,,,True,False,False,web,https://www.google.com/,/products/ashwagandha,United Kingdom,GB,Brighton,en,GBP,23901,2025-05-07T16:25:21
522902,#VIT22902,118057,customer_16539fca90@gmail.com,GBP,True,29.99,29.99,10.0,39.99,5.0,0,280,paid,fulfilled,2025-05-07T23:20:38,2025-05-07T23:20:38,2025-05-07T23:31:38,,,True,False,True,web,direct,/products/collagen,United Kingdom,GB,Bristol,en,GBP,23902,2025-05-07T23:20:38
522903,#VIT22903,118058,customer_c6d52079d9@protonmail.com,GBP,True,16.99,16.99,0.0,16.99,2.83,0,60,paid,fulfilled,2025-05-07T07:26:02,2025-05-07T07:26:02,2025-05-07T07:46:02,,,True,False,False,web,,/products/vitamin-d3,United Kingdom,GB,Newcastle,en,GBP,23903,2025-05-07T07:26:02
522904,#VIT22904,118059,customer_13ed46c1bb@protonmail.com,GBP,True,24.99,24.99,0.0,24.99,4.16,0,280,paid,fulfilled,2025-05-07T16:07:50,2025-05-07T16:07:50,2025-05-07T16:14:50,,,True,False,False,web,https://www.tiktok.com/,/products/cbd-oil-20,United Kingdom,GB,Birmingham,en,GBP,23904,2025-05-07T16:07:50
522905,#VIT22905,118060,customer_62e0761f6c@outlook.com,GBP,True,54.98,54.98,0.0,54.98,9.16,0,360,paid,fulfilled,2025-05-07T10:43:42,2025-05-07T10:43:42,2025-05-07T11:11:42,,,True,False,False,web,https://www.google.com/,/products/cbd-oil-20,United Kingdom,GB,Liverpool,en,GBP,23905,2025-05-07T10:43:42
