id,email,first_name,last_name,order_count,total_spent,state,currency,verified_email,accepts_marketing,email_marketing_consent_state,created_at,_weld_synced
116548,customer_d976762e1f@protonmail.com,Customer,116548,1,13.59,enabled,GBP,True,True,subscribed,2025-04-08 21:57:00,
116549,customer_e1ce0beb79@mail.com,Customer,116549,1,19.43,enabled,GBP,True,False,not_subscribed,2025-04-08 06:20:00,
116550,customer_83d0ae37d0@gmail.com,Customer,116550,1,44.98,enabled,GBP,True,False,not_subscribed,2025-04-08 12:19:00,
116551,customer_83970555ea@mail.com,Customer,116551,1,17.99,enabled,GBP,True,False,not_subscribed,2025-04-08 15:29:00,
116552,customer_c0bfca3d51@icloud.com,Customer,116552,1,25.98,enabled,GBP,True,True,subscribed,2025-04-08 17:24:00,
116553,customer_890eef842f@outlook.com,Customer,116553,1,29.98,enabled,GBP,True,False,not_subscribed,2025-04-08 07:22:00,
116554,customer_b04500d011@gmail.com,Customer,116554,1,15.23,enabled,GBP,True,False,not_subscribed,2025-04-08 17:45:00,
116555,customer_c6f28411fd@mail.com,Customer,116555,1,46.97,enabled,GBP,True,True,subscribed,2025-04-08 23:03:00,
116556,customer_2a7191ea41@protonmail.com,Customer,116556,1,41.98,enabled,GBP,True,False,not_subscribed,2025-04-08 20:30:00,
116557,customer_af982304d0@icloud.com,Customer,116557,1,134.98,enabled,GBP,True,True,subscribed,2025-04-08 21:28:00,
116558,customer_bc1778268f@protonmail.com,Customer,116558,1,21.98,enabled,GBP,True,True,subscribed,2025-04-08 06:55:00,
116559,customer_f5b88e6fbe@hotmail.com,Customer,116559,1,49.97,enabled,GBP,True,False,not_subscribed,2025-04-08 23:10:00,
116560,customer_68ca51b50a@outlook.com,Customer,116560,1,109.99,enabled,GBP,True,True,subscribed,2025-04-08 07:05:00,
116561,customer_def3135d5a@gmail.com,Customer,116561,1,14.99,enabled,GBP,True,True,subscribed,2025-04-08 17:51:00,
116562,customer_a62631c105@yahoo.co.uk,Customer,116562,1,72.95,enabled,GBP,True,False,not_subscribed,2025-04-08 20:45:00,
116563,customer_2699a55358@mail.com,Customer,116563,1,37.49,enabled,GBP,True,False,not_subscribed,2025-04-08 18:29:00,
116564,customer_c426e17c58@outlook.com,Customer,116564,1,80.96,enabled,GBP,True,True,subscribed,2025-04-08 19:59:00,
116565,customer_1558f76abb@mail.com,Customer,116565,1,110.48,enabled,GBP,True,False,not_subscribed,2025-04-08 12:13:00,
116566,customer_3c61654eb0@mail.com,Customer,116566,1,16.99,enabled,GBP,True,True,subscribed,2025-04-08 23:42:00,
116567,customer_73e5ab511a@gmail.com,Customer,116567,1,29.99,enabled,GBP,True,False,not_subscribed,2025-04-08 17:49:00,
116568,customer_b0b68d2d7f@hotmail.com,Customer,116568,1,123.98,enabled,GBP,True,True,subscribed,2025-04-08 23:21:00,
116569,customer_6dc6853534@icloud.com,Customer,116569,1,21.98,enabled,GBP,True,False,not_subscribed,2025-04-08 07:54:00,
116570,customer_c765359ed9@protonmail.com,Customer,116570,1,55.36,enabled,GBP,True,True,subscribed,2025-04-08 09:53:00,
116571,customer_6f66a0d73e@outlook.com,Customer,116571,1,99.96,enabled,GBP,True,False,not_subscribed,2025-04-08 14:25:00,
116572,customer_f2acad55a0@hotmail.com,Customer,116572,1,25.48,enabled,GBP,True,False,not_subscribed,2025-04-08 17:57:00,
116573,customer_e065319eb8@protonmail.com,Customer,116573,1,41.98,enabled,GBP,True,False,not_subscribed,2025-04-08 10:25:00,
116574,customer_f6169a136a@icloud.com,Customer,116574,1,26.99,enabled,GBP,True,True,subscribed,2025-04-08 08:11:00,
116575,customer_65b0332e2c@protonmail.com,Customer,116575,1,16.88,enabled,GBP,True,False,not_subscribed,2025-04-08 12:13:00,
116576,customer_ba3ad1da50@gmail.com,Customer,116576,1,44.97,enabled,GBP,True,True,subscribed,2025-04-08 22:29:00,
116577,customer_d7bbd832d5@mail.com,Customer,116577,1,219.96,enabled,GBP,True,False,not_subscribed,2025-04-08 21:37:00,
116578,customer_bfb423a219@yahoo.co.uk,Customer,116578,1,0,enabled,GBP,True,False,not_subscribed,2025-04-09 08:19:00,
116579,customer_91ec047596@gmail.com,Customer,116579,1,49.48,enabled,GBP,True,True,subscribed,2025-04-09 13:07:00,
116580,customer_c51696d18d@protonmail.com,Customer,116580,1,28.98,enabled,GBP,True,True,subscribed,2025-04-09 07:14:00,
116581,customer_a404424d64@hotmail.com,Customer,116581,1,14.99,enabled,GBP,True,False,not_subscribed,2025-04-09 16:56:00,
116582,customer_941bea2bd3@outlook.com,Customer,116582,1,13.99,enabled,GBP,True,False,not_subscribed,2025-04-09 12:37:00,
116583,customer_7e1102e423@hotmail.com,Customer,116583,1,127.98,enabled,GBP,True,True,subscribed,2025-04-09 08:04:00,
116584,customer_af2f1c91fa@hotmail.com,Customer,116584,1,51.97,enabled,GBP,True,True,subscribed,2025-04-09 18:26:00,
116585,customer_8ee340aacc@protonmail.com,Customer,116585,1,0,enabled,GBP,True,False,not_subscribed,2025-04-09 14:58:00,
116586,customer_236cd939b8@mail.com,Customer,116586,1,51.27,enabled,GBP,True,True,subscribed,2025-04-09 11:37:00,
116587,customer_f5e868cb26@yahoo.co.uk,Customer,116587,1,16.99,enabled,GBP,True,False,not_subscribed,2025-04-09 19:47:00,
116588,customer_4eff3214e3@icloud.com,Customer,116588,1,49.97,enabled,GBP,True,True,subscribed,2025-04-09 23:32:00,
116589,customer_bcbb9eef20@yahoo.co.uk,Customer,116589,1,32.98,enabled,GBP,True,True,subscribed,2025-04-09 14:24:00,
116590,customer_4ef71ca1ba@mail.com,Customer,116590,1,39.99,enabled,GBP,True,True,subscribed,2025-04-09 23:07:00,
116591,customer_d5c25247f9@protonmail.com,Customer,116591,1,39.99,enabled,GBP,True,True,subscribed,2025-04-09 17:40:00,
116592,customer_548ef96cd4@protonmail.com,Customer,116592,1,54.98,enabled,GBP,True,True,subscribed,2025-04-09 06:14:00,
116593,customer_f9b3a64175@gmail.com,Customer,116593,1,55.72,enabled,GBP,True,False,not_subscribed,2025-04-09 08:28:00,
116594,customer_bd55091b2d@icloud.com,Customer,116594,1,34.98,enabled,GBP,True,False,not_subscribed,2025-04-09 19:09:00,
116595,customer_c21e10878f@outlook.com,Customer,116595,1,36.73,enabled,GBP,True,False,not_subscribed,2025-04-09 07:03:00,
116596,customer_74e19680b7@hotmail.com,Customer,116596,1,0,enabled,GBP,True,True,subscribed,2025-04-09 22:08:00,
116597,customer_480b52fec9@hotmail.com,Customer,116597,1,31.98,enabled,GBP,True,True,subscribed,2025-04-09 11:12:00,
116598,customer_d3fe275259@yahoo.co.uk,Customer,116598,1,33.98,enabled,GBP,True,False,not_subscribed,2025-04-09 07:32:00,
116599,customer_ce6477b409@yahoo.co.uk,Customer,116599,1,51.97,enabled,GBP,True,False,not_subscribed,2025-04-09 17:10:00,
116600,customer_445e1d98d7@gmail.com,Customer,116600,1,24.99,enabled,GBP,True,False,not_subscribed,2025-04-09 14:37:00,
116601,customer_c11e776e97@yahoo.co.uk,Customer,116601,1,18.98,enabled,GBP,True,False,not_subscribed,2025-04-09 18:24:00,
116602,customer_be32e5b829@gmail.com,Customer,116602,1,53.98,enabled,GBP,True,False,not_subscribed,2025-04-09 08:13:00,
116603,customer_8892da10e3@mail.com,Customer,116603,1,126.98,enabled,GBP,True,False,not_subscribed,2025-04-09 18:22:00,
116604,customer_08b3186ef0@protonmail.com,Customer,116604,1,86.96,enabled,GBP,True,True,subscribed,2025-04-09 20:54:00,
116605,customer_2e73577deb@gmail.com,Customer,116605,1,151.97,enabled,GBP,True,True,subscribed,2025-04-09 22:27:00,
116606,customer_25af345bdb@hotmail.com,Customer,116606,1,32.98,enabled,GBP,True,True,subscribed,2025-04-09 23:55:00,
116607,customer_75abc7a2ba@protonmail.com,Customer,116607,1,33.98,enabled,GBP,True,False,not_subscribed,2025-04-09 20:04:00,
116608,customer_1e4aefe346@outlook.com,Customer,116608,1,22.99,enabled,GBP,True,False,not_subscribed,2025-04-09 21:29:00,
116609,customer_0136556f32@protonmail.com,Customer,116609,1,35.98,enabled,GBP,True,False,not_subscribed,2025-04-09 17:12:00,
116610,customer_e8d24d2077@gmail.com,Customer,116610,1,35.98,enabled,GBP,True,False,not_subscribed,2025-04-09 23:47:00,
116611,customer_d9350ff967@hotmail.com,Customer,116611,1,54.98,enabled,GBP,True,False,not_subscribed,2025-04-09 19:26:00,
116612,customer_afb45b0a20@protonmail.com,Customer,116612,1,34.98,enabled,GBP,True,True,subscribed,2025-04-09 07:21:00,
116613,customer_42a31dd5f8@outlook.com,Customer,116613,1,152.97,enabled,GBP,True,True,subscribed,2025-04-09 13:08:00,
116614,customer_d4dcef7c6e@mail.com,Customer,116614,1,44.92,enabled,GBP,True,False,not_subscribed,2025-04-09 12:06:00,
116615,customer_8334a68d1f@icloud.com,Customer,116615,1,69.99,enabled,GBP,True,False,not_subscribed,2025-04-09 15:35:00,
116616,customer_8e14e2548c@gmail.com,Customer,116616,1,16.99,enabled,GBP,True,False,not_subscribed,2025-04-09 23:23:00,
116617,customer_8b9738f6e1@protonmail.com,Customer,116617,1,23.98,enabled,GBP,True,False,not_subscribed,2025-04-09 21:03:00,
116618,customer_21248b9579@icloud.com,Customer,116618,1,17.98,enabled,GBP,True,True,subscribed,2025-04-09 13:57:00,
116619,customer_fbac0337ff@hotmail.com,Customer,116619,1,164.96,enabled,GBP,True,True,subscribed,2025-04-09 11:14:00,
116620,customer_47d980252d@protonmail.com,Customer,116620,1,98.99,enabled,GBP,True,True,subscribed,2025-04-09 21:22:00,
116621,customer_b258929d0c@icloud.com,Customer,116621,1,70.42,enabled,GBP,True,False,not_subscribed,2025-04-09 09:12:00,
116622,customer_8c237a6bdb@icloud.com,Customer,116622,1,114.98,enabled,GBP,True,True,subscribed,2025-04-09 20:53:00,
116623,customer_c43f0c8ec2@hotmail.com,Customer,116623,1,29.99,enabled,GBP,True,True,subscribed,2025-04-09 22:35:00,
116624,customer_82d458df82@yahoo.co.uk,Customer,116624,1,10.39,enabled,GBP,True,False,not_subscribed,2025-04-09 17:30:00,
116625,customer_559e510a74@yahoo.co.uk,Customer,116625,1,14.73,enabled,GBP,True,True,subscribed,2025-04-09 13:04:00,
116626,customer_97f4538d48@icloud.com,Customer,116626,1,20.98,enabled,GBP,True,True,subscribed,2025-04-09 17:43:00,
116627,customer_27b7d2b72c@hotmail.com,Customer,116627,1,9.99,enabled,GBP,True,False,not_subscribed,2025-04-09 12:09:00,
116628,customer_f22d9c3b0d@gmail.com,Customer,116628,1,13.99,enabled,GBP,True,False,not_subscribed,2025-04-09 13:20:00,
116629,customer_9b830ae525@mail.com,Customer,116629,1,47.98,enabled,GBP,True,True,subscribed,2025-04-09 14:01:00,
116630,customer_19f30332ae@hotmail.com,Customer,116630,1,159.98,enabled,GBP,True,True,subscribed,2025-04-09 12:03:00,
116631,customer_9345d430b5@gmail.com,Customer,116631,1,57.97,enabled,GBP,True,True,subscribed,2025-04-10 11:15:00,
116632,customer_b9cecca75d@mail.com,Customer,116632,1,16.14,enabled,GBP,True,True,subscribed,2025-04-10 14:46:00,
116633,customer_8a88b6611a@outlook.com,Customer,116633,1,42.48,enabled,GBP,True,True,subscribed,2025-04-10 06:41:00,
116634,customer_de20df8159@hotmail.com,Customer,116634,1,19.98,enabled,GBP,True,False,not_subscribed,2025-04-10 17:07:00,
116635,customer_c3c62a7cef@mail.com,Customer,116635,1,149.97,enabled,GBP,True,True,subscribed,2025-04-10 09:10:00,
116636,customer_db20dea02f@mail.com,Customer,116636,1,34.99,enabled,GBP,True,False,not_subscribed,2025-04-10 11:35:00,
116637,customer_4836589ecf@mail.com,Customer,116637,1,23.98,enabled,GBP,True,False,not_subscribed,2025-04-10 18:13:00,
116638,customer_ead6a99597@icloud.com,Customer,116638,1,16.99,enabled,GBP,True,False,not_subscribed,2025-04-10 18:24:00,
116639,customer_7ba8705cb5@mail.com,Customer,116639,1,61.96,enabled,GBP,True,False,not_subscribed,2025-04-10 07:32:00,
116640,customer_54f59da27d@outlook.com,Customer,116640,1,28.98,enabled,GBP,True,False,not_subscribed,2025-04-10 06:35:00,
116641,customer_e487f7dad0@yahoo.co.uk,Customer,116641,1,46.98,enabled,GBP,True,False,not_subscribed,2025-04-10 11:14:00,
116642,customer_5fbaa24611@icloud.com,Customer,116642,1,29.99,enabled,GBP,True,False,not_subscribed,2025-04-10 19:32:00,
116643,customer_fe1ad8d4f5@icloud.com,Customer,116643,1,0,enabled,GBP,True,False,not_subscribed,2025-04-10 16:39:00,
116644,customer_e6864fa508@protonmail.com,Customer,116644,1,33.13,enabled,GBP,True,False,not_subscribed,2025-04-10 12:24:00,
116645,customer_92f65d47b6@gmail.com,Customer,116645,1,26.98,enabled,GBP,True,True,subscribed,2025-04-10 18:08:00,
116646,customer_c3f78d746b@protonmail.com,Customer,116646,1,24.99,enabled,GBP,True,False,not_subscribed,2025-04-10 15:09:00,
116647,customer_139381229f@hotmail.com,Customer,116647,1,29.98,enabled,GBP,True,False,not_subscribed,2025-04-10 18:41:00,
116648,customer_249bcee88c@protonmail.com,Customer,116648,1,32.29,enabled,GBP,True,False,not_subscribed,2025-04-10 08:30:00,
116649,customer_6e3ec74b64@yahoo.co.uk,Customer,116649,1,53.98,enabled,GBP,True,True,subscribed,2025-04-10 21:31:00,
116650,customer_6704682c48@outlook.com,Customer,116650,1,56.97,enabled,GBP,True,True,subscribed,2025-04-10 09:26:00,
116651,customer_c665b8e98a@gmail.com,Customer,116651,1,34.97,enabled,GBP,True,True,subscribed,2025-04-10 10:40:00,
116652,customer_83df3fb1d1@outlook.com,Customer,116652,1,59.98,enabled,GBP,True,True,subscribed,2025-04-10 11:19:00,
116653,customer_e725091c02@outlook.com,Customer,116653,1,18.98,enabled,GBP,True,False,not_subscribed,2025-04-10 10:36:00,
116654,customer_07172b7a40@outlook.com,Customer,116654,1,179.98,enabled,GBP,True,True,subscribed,2025-04-10 18:38:00,
116655,customer_cda3cd26eb@hotmail.com,Customer,116655,1,40.67,enabled,GBP,True,False,not_subscribed,2025-04-10 11:25:00,
116656,customer_1edf5db792@hotmail.com,Customer,116656,1,86.95,enabled,GBP,True,True,subscribed,2025-04-10 07:52:00,
116657,customer_0a63013b7c@mail.com,Customer,116657,1,29.99,enabled,GBP,True,True,subscribed,2025-04-10 13:23:00,
116658,customer_064646ac1f@outlook.com,Customer,116658,1,16.99,enabled,GBP,True,False,not_subscribed,2025-04-10 22:07:00,
116659,customer_df751cfdc1@mail.com,Customer,116659,1,80.45,enabled,GBP,True,False,not_subscribed,2025-04-10 08:20:00,
116660,customer_28bbb6a995@gmail.com,Customer,116660,1,20.98,enabled,GBP,True,False,not_subscribed,2025-04-10 13:47:00,
116661,customer_de90ecee7f@yahoo.co.uk,Customer,116661,1,73.98,enabled,GBP,True,False,not_subscribed,2025-04-10 17:52:00,
116662,customer_572b32bde8@hotmail.com,Customer,116662,1,12.99,enabled,GBP,True,False,not_subscribed,2025-04-10 07:08:00,
116663,customer_06cc0a1637@hotmail.com,Customer,116663,1,44.98,enabled,GBP,True,True,subscribed,2025-04-10 06:18:00,
116664,customer_60ebbf3308@outlook.com,Customer,116664,1,138.97,enabled,GBP,True,False,not_subscribed,2025-04-10 06:52:00,
116665,customer_18c68edfe5@icloud.com,Customer,116665,1,69.99,enabled,GBP,True,False,not_subscribed,2025-04-10 08:29:00,
116666,customer_07935ea471@gmail.com,Customer,116666,1,11.98,enabled,GBP,True,False,not_subscribed,2025-04-10 08:48:00,
116667,customer_82ed7c6b71@mail.com,Customer,116667,1,46.38,enabled,GBP,True,True,subscribed,2025-04-10 18:52:00,
116668,,Customer,116668,1,49.98,enabled,GBP,False,False,not_subscribed,2025-04-10 15:28:00,
116669,customer_0636a77c3c@protonmail.com,Customer,116669,1,25.19,enabled,GBP,True,True,subscribed,2025-04-10 10:00:00,
116670,customer_9b18fa61da@hotmail.com,Customer,116670,1,109.99,enabled,GBP,True,True,subscribed,2025-04-10 15:42:00,
116671,customer_0df5aad16b@mail.com,Customer,116671,1,38.97,enabled,GBP,True,False,not_subscribed,2025-04-10 18:29:00,
116672,customer_d18c2d9db8@outlook.com,Customer,116672,1,24.99,enabled,GBP,True,False,not_subscribed,2025-04-10 13:31:00,
116673,customer_bc8c119f1a@yahoo.co.uk,Customer,116673,1,13.98,enabled,GBP,True,False,not_subscribed,2025-04-10 08:56:00,
116674,customer_87188e3f61@gmail.com,Customer,116674,1,20.24,enabled,GBP,True,True,subscribed,2025-04-10 11:48:00,
116675,customer_b4bd0050a8@protonmail.com,Customer,116675,1,27.98,enabled,GBP,True,False,not_subscribed,2025-04-10 15:54:00,
116676,customer_96794c6ed0@mail.com,Customer,116676,1,16.98,enabled,GBP,True,True,subscribed,2025-04-10 10:05:00,
116677,customer_a4f2e34692@hotmail.com,Customer,116677,1,12.99,enabled,GBP,True,False,not_subscribed,2025-04-10 10:32:00,
116678,customer_6fb993585e@hotmail.com,Customer,116678,1,23.98,enabled,GBP,True,True,subscribed,2025-04-10 23:54:00,
116679,customer_c43ed89471@protonmail.com,Customer,116679,1,71.96,enabled,GBP,True,False,not_subscribed,2025-04-10 06:40:00,
116680,customer_04a1cfb318@hotmail.com,Customer,116680,1,11.69,enabled,GBP,True,False,not_subscribed,2025-04-10 08:31:00,
116681,customer_7901178c9e@hotmail.com,Customer,116681,1,12.98,enabled,GBP,True,False,not_subscribed,2025-04-10 12:34:00,
116682,customer_2829e3d9df@hotmail.com,Customer,116682,1,27.99,enabled,GBP,True,False,not_subscribed,2025-04-10 15:47:00,
116683,customer_097d98c4b9@gmail.com,Customer,116683,1,99.96,enabled,GBP,True,False,not_subscribed,2025-04-10 16:47:00,
116684,customer_a60582dd95@mail.com,Customer,116684,1,130.97,enabled,GBP,True,True,subscribed,2025-04-10 21:24:00,
116685,customer_a7ee11c99d@yahoo.co.uk,Customer,116685,1,109.99,enabled,GBP,True,False,not_subscribed,2025-04-11 12:49:00,
116686,customer_a2c8bbf4cb@outlook.com,Customer,116686,1,19.99,enabled,GBP,True,False,not_subscribed,2025-04-11 09:13:00,
116687,customer_488d7dfd77@icloud.com,Customer,116687,1,76.98,enabled,GBP,True,False,not_subscribed,2025-04-11 17:19:00,
116688,customer_36748cf622@protonmail.com,Customer,116688,1,18.98,enabled,GBP,True,False,not_subscribed,2025-04-11 21:20:00,
116689,customer_88ece55e0e@outlook.com,Customer,116689,1,59.15,enabled,GBP,True,False,not_subscribed,2025-04-11 15:39:00,
116690,customer_c4709121f7@gmail.com,Customer,116690,1,38.68,enabled,GBP,True,False,not_subscribed,2025-04-11 20:16:00,
116691,customer_86023b808f@hotmail.com,Customer,116691,1,24.98,enabled,GBP,True,True,subscribed,2025-04-11 23:35:00,
116692,customer_d5cbfc2338@mail.com,Customer,116692,1,69.99,enabled,GBP,True,True,subscribed,2025-04-11 12:26:00,
116693,customer_d8a9942b4e@protonmail.com,Customer,116693,1,16.98,enabled,GBP,True,False,not_subscribed,2025-04-11 19:05:00,
116694,customer_1e5ecaa150@gmail.com,Customer,116694,1,54.98,enabled,GBP,True,True,subscribed,2025-04-11 15:44:00,
116695,customer_d1238df076@icloud.com,Customer,116695,1,69.99,enabled,GBP,True,False,not_subscribed,2025-04-11 14:00:00,
116696,customer_a85ba0b7a7@hotmail.com,Customer,116696,1,47.98,enabled,GBP,True,False,not_subscribed,2025-04-11 13:08:00,
116697,customer_60df7a6c1b@icloud.com,Customer,116697,1,38.97,enabled,GBP,True,True,subscribed,2025-04-11 19:34:00,
116698,customer_d078b59bdc@yahoo.co.uk,Customer,116698,1,37.97,enabled,GBP,True,False,not_subscribed,2025-04-11 19:17:00,
116699,customer_bf053e6784@protonmail.com,Customer,116699,1,12.99,enabled,GBP,True,False,not_subscribed,2025-04-11 18:36:00,
116700,customer_c9f14bd320@mail.com,Customer,116700,1,64.98,enabled,GBP,True,False,not_subscribed,2025-04-11 20:26:00,
116701,customer_aa51644f62@gmail.com,Customer,116701,1,21.98,enabled,GBP,True,True,subscribed,2025-04-11 16:27:00,
116702,customer_b15de5ef5a@hotmail.com,Customer,116702,1,46.73,enabled,GBP,True,True,subscribed,2025-04-11 14:43:00,
116703,customer_58ecd62358@icloud.com,Customer,116703,1,249.96,enabled,GBP,True,False,not_subscribed,2025-04-11 09:58:00,
116704,customer_a501c18722@icloud.com,Customer,116704,1,16.99,enabled,GBP,True,False,not_subscribed,2025-04-11 10:54:00,
116705,customer_fa7ae5da67@mail.com,Customer,116705,1,67.97,enabled,GBP,True,False,not_subscribed,2025-04-11 23:40:00,
116706,customer_4c20c05d21@gmail.com,Customer,116706,1,67.98,enabled,GBP,True,True,subscribed,2025-04-11 22:12:00,
116707,customer_674c8611d6@gmail.com,Customer,116707,1,35.98,enabled,GBP,True,False,not_subscribed,2025-04-11 09:06:00,
116708,customer_5304e5cbe8@protonmail.com,Customer,116708,1,17.58,enabled,GBP,True,True,subscribed,2025-04-11 20:07:00,
116709,,Customer,116709,1,39.99,enabled,GBP,False,False,not_subscribed,2025-04-11 18:49:00,
116710,customer_2ffe8fefdc@icloud.com,Customer,116710,1,24.99,enabled,GBP,True,False,not_subscribed,2025-04-11 08:07:00,
116711,customer_aaae4a140e@outlook.com,Customer,116711,1,31.98,enabled,GBP,True,False,not_subscribed,2025-04-11 23:19:00,
116712,customer_44dc872e5a@yahoo.co.uk,Customer,116712,1,17.98,enabled,GBP,True,False,not_subscribed,2025-04-11 14:55:00,
116713,customer_9621bccc7c@mail.com,Customer,116713,1,19.99,enabled,GBP,True,False,not_subscribed,2025-04-11 11:32:00,
116714,customer_a9d878b56b@mail.com,Customer,116714,1,140.97,enabled,GBP,True,False,not_subscribed,2025-04-11 12:00:00,
116715,customer_59769fcb6e@icloud.com,Customer,116715,1,19.99,enabled,GBP,True,True,subscribed,2025-04-11 13:53:00,
116716,customer_e227e6ae6e@hotmail.com,Customer,116716,1,0,enabled,GBP,True,True,subscribed,2025-04-11 12:00:00,
116717,customer_2aa9b53c30@mail.com,Customer,116717,1,15.03,enabled,GBP,True,True,subscribed,2025-04-11 22:27:00,
116718,customer_f10640d729@gmail.com,Customer,116718,1,33.98,enabled,GBP,True,False,not_subscribed,2025-04-11 19:01:00,
116719,customer_62237dc88a@yahoo.co.uk,Customer,116719,1,82.49,enabled,GBP,True,False,not_subscribed,2025-04-11 12:56:00,
116720,customer_ce20bd32e4@icloud.com,Customer,116720,1,38.18,enabled,GBP,True,True,subscribed,2025-04-11 18:29:00,
116721,customer_46fc1d7145@hotmail.com,Customer,116721,1,29.98,enabled,GBP,True,False,not_subscribed,2025-04-11 21:16:00,
116722,customer_1bcc312ff0@icloud.com,Customer,116722,1,9.74,enabled,GBP,True,True,subscribed,2025-04-11 14:04:00,
116723,customer_a7af40dfd4@mail.com,Customer,116723,1,13.59,enabled,GBP,True,False,not_subscribed,2025-04-11 20:20:00,
116724,customer_74b83a50be@protonmail.com,Customer,116724,1,62.97,enabled,GBP,True,True,subscribed,2025-04-11 21:15:00,
116725,,Customer,116725,1,35.97,enabled,GBP,False,False,not_subscribed,2025-04-11 08:25:00,
116726,customer_eaff9f19db@gmail.com,Customer,116726,1,74.98,enabled,GBP,True,False,not_subscribed,2025-04-11 08:21:00,
116727,customer_304d4a7e96@protonmail.com,Customer,116727,1,36.98,enabled,GBP,True,False,not_subscribed,2025-04-11 15:49:00,
116728,customer_f9f339ed14@icloud.com,Customer,116728,1,24.99,enabled,GBP,True,False,not_subscribed,2025-04-11 17:53:00,
116729,customer_7b34f63642@protonmail.com,Customer,116729,1,89.97,enabled,GBP,True,False,not_subscribed,2025-04-11 15:28:00,
116730,customer_6eede4414a@icloud.com,Customer,116730,1,126.98,enabled,GBP,True,True,subscribed,2025-04-12 13:01:00,
116731,customer_ee5d32069f@icloud.com,Customer,116731,1,114.96,enabled,GBP,True,True,subscribed,2025-04-12 11:39:00,
116732,customer_0a985bc817@mail.com,Customer,116732,1,29.98,enabled,GBP,True,True,subscribed,2025-04-12 16:45:00,
116733,customer_5c2d10860c@hotmail.com,Customer,116733,1,9.99,enabled,GBP,True,False,not_subscribed,2025-04-12 07:45:00,
116734,customer_a9cbc68f9d@protonmail.com,Customer,116734,1,44.98,enabled,GBP,True,True,subscribed,2025-04-12 14:52:00,
116735,customer_094845b1ac@yahoo.co.uk,Customer,116735,1,45.03,enabled,GBP,True,True,subscribed,2025-04-12 16:31:00,
116736,customer_3e3b479076@yahoo.co.uk,Customer,116736,1,28.98,enabled,GBP,True,False,not_subscribed,2025-04-12 17:05:00,
116737,customer_bbd3dd5300@protonmail.com,Customer,116737,1,130.97,enabled,GBP,True,True,subscribed,2025-04-12 12:24:00,
116738,customer_16ef1a9f71@hotmail.com,Customer,116738,1,16.99,enabled,GBP,True,True,subscribed,2025-04-12 19:25:00,
116739,customer_8701bbd7e9@outlook.com,Customer,116739,1,123.28,enabled,GBP,True,False,not_subscribed,2025-04-12 19:20:00,
116740,customer_f3752b5817@hotmail.com,Customer,116740,1,37.49,enabled,GBP,True,True,subscribed,2025-04-12 21:02:00,
116741,,Customer,116741,1,29.98,enabled,GBP,False,False,not_subscribed,2025-04-12 10:10:00,
116742,customer_0786c3b96a@icloud.com,Customer,116742,1,24.28,enabled,GBP,True,False,not_subscribed,2025-04-12 22:56:00,
116743,customer_37ade3d446@protonmail.com,Customer,116743,1,39.99,enabled,GBP,True,False,not_subscribed,2025-04-12 10:32:00,
116744,,Customer,116744,1,19.99,enabled,GBP,False,False,not_subscribed,2025-04-12 09:21:00,
116745,customer_f4b0c58f0e@hotmail.com,Customer,116745,1,109.99,enabled,GBP,True,False,not_subscribed,2025-04-12 18:49:00,
116746,customer_34856bacbf@hotmail.com,Customer,116746,1,63.96,enabled,GBP,True,False,not_subscribed,2025-04-12 06:11:00,
116747,customer_d65e022ad2@yahoo.co.uk,Customer,116747,1,26.98,enabled,GBP,True,False,not_subscribed,2025-04-12 09:36:00,
116748,customer_cd38269a54@gmail.com,Customer,116748,1,49.99,enabled,GBP,True,True,subscribed,2025-04-12 14:14:00,
116749,customer_e5d8e14704@yahoo.co.uk,Customer,116749,1,33.98,enabled,GBP,True,True,subscribed,2025-04-12 08:02:00,
116750,,Customer,116750,1,74.97,enabled,GBP,False,False,not_subscribed,2025-04-12 09:42:00,
116751,customer_fdd08c9991@outlook.com,Customer,116751,1,12.99,enabled,GBP,True,False,not_subscribed,2025-04-12 06:33:00,
116752,customer_b6775b9a15@yahoo.co.uk,Customer,116752,1,0,enabled,GBP,True,False,not_subscribed,2025-04-12 09:21:00,
116753,customer_812a24795d@outlook.com,Customer,116753,1,21.24,enabled,GBP,True,False,not_subscribed,2025-04-12 12:37:00,
116754,customer_764715816a@hotmail.com,Customer,116754,1,16.99,enabled,GBP,True,False,not_subscribed,2025-04-12 22:38:00,
116755,customer_ffb556219a@yahoo.co.uk,Customer,116755,1,61.96,enabled,GBP,True,False,not_subscribed,2025-04-12 19:04:00,
116756,customer_b2f0c61250@hotmail.com,Customer,116756,1,22.49,enabled,GBP,True,False,not_subscribed,2025-04-12 12:07:00,
116757,customer_19a23a5a1f@gmail.com,Customer,116757,1,18.99,enabled,GBP,True,False,not_subscribed,2025-04-12 16:33:00,
116758,customer_f2aa417ab5@hotmail.com,Customer,116758,1,62.97,enabled,GBP,True,False,not_subscribed,2025-04-12 12:22:00,
116759,customer_82b898b941@gmail.com,Customer,116759,1,104.98,enabled,GBP,True,False,not_subscribed,2025-04-12 22:54:00,
116760,customer_ba083667b3@hotmail.com,Customer,116760,1,29.99,enabled,GBP,True,True,subscribed,2025-04-12 09:01:00,
116761,customer_b9741fed79@icloud.com,Customer,116761,1,26.99,enabled,GBP,True,False,not_subscribed,2025-04-12 12:05:00,
